Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,Large,Regular Cab Pickup,17,14,1851,2000,Crossover
Dodge,Charger,2016,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,25,15,1851,50995,"Factory Tuner,High-Performance"
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851,27960,Flex Fuel
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,Midsize,2dr SUV,12,11,1851,2000,Crossover
Dodge,Nitro,2011,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,16,1851,27995,"Crossover,Performance"
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,26,19,1851,26295,Crossover
Dodge,Daytona,1991,regular unleaded,100,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,21,1851,2000,Hatchback
Dodge,RAM 150,1992,regular unleaded,180,6,MANUAL,four wheel drive,2,Large,Regular Cab Pickup,16,11,1851,2000,Crossover
Dodge,Stratus,2006,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,27,20,1851,20825,Flex Fuel
Dodge,Challenger,2017,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,Large,Coupe,23,14,1851,49195,"Factory Tuner,High-Performance"
Dodge,Dynasty,1991,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,18,1851,2000,Crossover
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851,26405,Flex Fuel
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851,22560,Flex Fuel
Dodge,Nitro,2011,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,15,1851,23995,Crossover
Dodge,Stealth,1995,regular unleaded,222,6,MANUAL,front wheel drive,2,Compact,Coupe,23,17,1851,2575,Performance
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,19,14,1851,28510,Flex Fuel
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,25,18,1851,44990,Crossover
Dodge,Durango,2017,premium unleaded (recommended),360,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,22,14,1851,42095,"Crossover,Performance"
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,19,1851,27495,Crossover
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,27,19,1851,36995,"Crossover,Performance"
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,Midsize,2dr SUV,12,11,1851,2000,Crossover
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,27,19,1851,41295,"Crossover,Performance"
Dodge,Charger,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,31,19,1851,29995,Crossover
Dodge,Charger,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,31,19,1851,27995,Crossover
Dodge,Dynasty,1991,regular unleaded,141,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,18,1851,2000,Crossover
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,Large,Regular Cab Pickup,17,12,1851,2000,Crossover
Dodge,RAM 250,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,Large,Regular Cab Pickup,16,11,1851,2000,Crossover
Dodge,Neon,2004,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,29,22,1851,16625,Crossover
Dodge,Neon,2005,regular unleaded,132,4,MANUAL,front wheel drive,4,Compact,Sedan,32,25,1851,16110,Crossover
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,13,10,1851,2000,Crossover
Dodge,Ram 50 Pickup,1993,regular unleaded,116,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,22,17,1851,2000,Crossover
Dodge,Challenger,2015,regular unleaded,375,8,MANUAL,rear wheel drive,2,Large,Coupe,23,15,1851,35795,Performance
Dodge,Durango,2015,premium unleaded (recommended),360,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,23,14,1851,39995,"Crossover,Performance"
Dodge,RAM 250,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,Extended Cab Pickup,16,11,1851,2000,Crossover
Dodge,Daytona,1991,regular unleaded,152,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,18,1851,2000,"Hatchback,Factory Tuner,Performance"
Dodge,Challenger,2017,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,Large,Coupe,23,14,1851,37995,"Factory Tuner,High-Performance"
Dodge,RAM 150,1991,regular unleaded,125,6,UNKNOWN,rear wheel drive,2,Large,Regular Cab Pickup,17,12,1851,2000,Crossover
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,22,1851,21595,Crossover
Dodge,Viper,2017,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,19,12,1851,118795,"Exotic,High-Performance"
Dodge,Viper,2017,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,19,12,1851,95895,"Exotic,High-Performance"
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851,29355,Flex Fuel
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851,27960,Flex Fuel
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,16,1851,33695,Crossover
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,19,14,1851,24855,Flex Fuel
Dodge,Challenger,2016,regular unleaded,375,8,MANUAL,rear wheel drive,2,Large,Coupe,23,15,1851,38995,High-Performance
Dodge,Nitro,2011,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,15,1851,23340,Crossover
Dodge,Daytona,1991,regular unleaded,152,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,18,1851,2000,"Hatchback,Factory Tuner,Performance"
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,26,19,1851,42490,"Crossover,Performance"
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851,18995,Crossover
Dodge,Intrepid,2003,regular unleaded,244,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,17,1851,24875,Crossover
Dodge,Neon,2004,premium unleaded (required),150,4,MANUAL,front wheel drive,4,Compact,Sedan,32,25,1851,17640,Crossover
Dodge,RAM 250,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,Large,Regular Cab Pickup,15,12,1851,2122,Crossover
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,16,1851,28395,Crossover
Dodge,Neon,2004,premium unleaded (required),225,4,MANUAL,front wheel drive,4,Compact,Sedan,28,19,1851,20450,"Factory Tuner,Performance"
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,19,14,1851,25155,Flex Fuel
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,Midsize,2dr SUV,12,11,1851,2000,Crossover
Dodge,Ram 50 Pickup,1993,regular unleaded,116,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,22,17,1851,2000,Crossover
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,26,19,1851,27395,Crossover
Dodge,Daytona,1991,regular unleaded,141,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,25,17,1851,2000,Hatchback
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,19,14,1851,28865,Flex Fuel
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,13,10,1851,2000,Crossover
Dodge,Nitro,2011,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,15,1851,24985,Crossover
Dodge,Neon,2003,regular unleaded,132,4,MANUAL,front wheel drive,4,Compact,Sedan,32,25,1851,13030,Crossover
Dodge,Intrepid,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Large,Sedan,27,19,1851,21155,Crossover
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,22,17,1851,2000,Crossover
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,22,17,1851,2000,Crossover
Dodge,Viper,2017,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,19,12,1851,95895,"Exotic,High-Performance"
Dodge,Neon,2004,regular unleaded,132,4,MANUAL,front wheel drive,4,Compact,Sedan,32,25,1851,13490,Crossover
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851,25305,Flex Fuel
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,19,1851,20995,Crossover
Dodge,Nitro,2011,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,16,1851,22245,Crossover
Dodge,Nitro,2011,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,16,1851,23235,Crossover
Dodge,Challenger,2015,regular unleaded,375,8,MANUAL,rear wheel drive,2,Large,Coupe,23,15,1851,31995,Performance
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,27,19,1851,30495,"Crossover,Performance"
Dodge,RAM 150,1993,regular unleaded,180,6,MANUAL,rear wheel drive,2,Large,Regular Cab Pickup,17,14,1851,2000,Crossover
Dodge,Ram Wagon,2002,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,Compact,Passenger Van,15,13,1851,21345,Crossover
Dodge,Neon,2003,regular unleaded,132,4,MANUAL,front wheel drive,4,Compact,Sedan,32,25,1851,15340,Crossover
Dodge,Neon,2003,premium unleaded (required),150,4,MANUAL,front wheel drive,4,Compact,Sedan,32,25,1851,17085,Crossover
Dodge,RAM 150,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,Large,Extended Cab Pickup,13,10,1851,2000,Crossover
Dodge,Viper,2016,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,21,12,1851,95895,"Exotic,High-Performance"
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,1851,25245,Flex Fuel
Dodge,Charger,2016,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,25,15,1851,39995,High-Performance
Dodge,Ram 50 Pickup,1992,regular unleaded,115,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,22,17,1851,2000,Crossover
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,24,17,1851,33095,"Crossover,Performance"
Dodge,Daytona,1991,regular unleaded,100,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,21,1851,2000,Hatchback
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,19,1851,26295,Crossover
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,Midsize,2dr SUV,13,10,1851,2000,Crossover
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,25,18,1851,33095,"Crossover,Performance"
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,25,18,1851,43895,Crossover
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,Large,Extended Cab Pickup,15,12,1851,2000,Crossover
Dodge,Ram 50 Pickup,1991,regular unleaded,116,4,MANUAL,four wheel drive,2,Compact,Regular Cab Pickup,20,17,1851,2000,Crossover
Dodge,Intrepid,2004,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,17,1851,25415,Crossover
Dodge,Ram 50 Pickup,1991,regular unleaded,143,6,MANUAL,four wheel drive,2,Compact,Extended Cab Pickup,20,15,1851,2000,Crossover
Dodge,Viper,2016,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,21,12,1851,107995,"Exotic,High-Performance"
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,16,13,1851,2348,Crossover
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,16,1851,30895,Crossover
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,16,1851,29795,Crossover
Dodge,Nitro,2011,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,16,1851,21590,Crossover
Dodge,Ram 50 Pickup,1993,regular unleaded,116,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,22,17,1851,2000,Crossover
Dodge,Durango,2016,premium unleaded (recommended),360,8,AUTOMATIC,all wheel drive,4,Large,4dr SUV,22,14,1851,44595,"Crossover,Performance"
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,1851,24245,Flex Fuel
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,1851,21795,Flex Fuel
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,26,19,1851,24895,Crossover
Dodge,Dart,2015,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851,16495,Crossover
Dodge,RAM 150,1992,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,Extended Cab Pickup,16,11,1851,2000,Crossover
Dodge,Ram Van,1999,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,Compact,Cargo Van,16,14,1851,2041,Crossover
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,four wheel drive,2,Compact,Regular Cab Pickup,20,17,1851,2000,Crossover
Dodge,Viper,2016,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,21,12,1851,118795,"Exotic,High-Performance"
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,1851,30995,Flex Fuel
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,Extended Cab Pickup,16,12,1851,2000,Crossover
Dodge,Ram 50 Pickup,1992,regular unleaded,116,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,22,17,1851,2000,Crossover
Dodge,Nitro,2011,regular unleaded,260,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,21,16,1851,26245,"Crossover,Performance"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,17,1851,31395,Crossover
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851,19595,Crossover
Dodge,Ram Wagon,2001,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,15,11,1851,23360,Crossover
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851,16995,Crossover
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,25,18,1851,39595,Crossover
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,26,19,1851,20995,Crossover
Dodge,Viper,2016,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,21,12,1851,95895,"Exotic,High-Performance"
Dodge,Ram Van,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,17,12,1851,2422,Crossover
Dodge,Viper,2015,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,21,12,1851,84995,"Exotic,High-Performance"
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,Extended Cab Pickup,16,12,1851,2000,Crossover
Dodge,Ram Wagon,2001,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,Compact,Passenger Van,15,12,1851,21345,Crossover
Dodge,Dart,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,23,1851,24395,Crossover
Dodge,Viper,2017,premium unleaded (required),645,10,MANUAL,rear wheel drive,2,Compact,Coupe,19,12,1851,107995,"Exotic,High-Performance"
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,16,13,1851,2237,Crossover
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,22,1851,19395,Crossover
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,39,27,1851,19495,Crossover
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,Compact,Cargo Van,16,13,1851,2087,Crossover
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774,169900,"Exotic,High-Performance"
Ferrari,612 Scaglietti,2010,premium unleaded (required),532,12,AUTOMATED_MANUAL,rear wheel drive,2,Large,Coupe,16,9,2774,313088,"Exotic,High-Performance"
Ferrari,458 Italia,2015,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,17,13,2774,263553,"Exotic,High-Performance"
Ferrari,F430,2008,premium unleaded (required),483,8,MANUAL,rear wheel drive,2,Compact,Coupe,16,11,2774,186925,"Exotic,High-Performance"
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774,147332,"Exotic,High-Performance"
Ferrari,California,2013,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,19,13,2774,198190,"Exotic,High-Performance"
Ferrari,F430,2009,premium unleaded (required),483,8,MANUAL,rear wheel drive,2,Compact,Convertible,16,11,2774,218310,"Exotic,High-Performance"
Ferrari,California,2014,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,19,13,2774,198190,"Exotic,High-Performance"
Ferrari,575M,2004,premium unleaded (required),515,12,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,16,9,2774,228339,"Exotic,High-Performance"
Ferrari,458 Italia,2015,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,2774,239340,"Exotic,High-Performance"
Ferrari,575M,2004,premium unleaded (required),515,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,2774,217890,"Exotic,High-Performance"
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774,180408,"Exotic,High-Performance"
Ferrari,California,2012,premium unleaded (required),453,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,19,13,2774,195840,"Exotic,High-Performance"
Ferrari,California T,2015,premium unleaded (required),553,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,23,16,2774,198973,"Exotic,High-Performance"
Ferrari,F430,2008,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,16,11,2774,228447,"Exotic,High-Performance"
Ferrari,575M,2003,premium unleaded (required),515,12,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,16,9,2774,228339,"Exotic,High-Performance"
Ferrari,F430,2009,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,16,11,2774,229447,"Exotic,High-Performance"
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774,176287,"Exotic,High-Performance"
Ferrari,FF,2015,premium unleaded (required),651,12,AUTOMATED_MANUAL,all wheel drive,2,Large,Coupe,16,11,2774,295000,"Exotic,High-Performance"
Ferrari,F430,2008,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,16,11,2774,199054,"Exotic,High-Performance"
Ferrari,FF,2013,premium unleaded (required),651,12,AUTOMATED_MANUAL,all wheel drive,3.4380182638815997,Large,Coupe,16,11,2774,295000,"Exotic,High-Performance"
Ferrari,612 Scaglietti,2009,premium unleaded (required),532,12,AUTOMATED_MANUAL,rear wheel drive,2,Large,Coupe,16,9,2774,313088,"Exotic,High-Performance"
Ferrari,F430,2009,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,16,11,2774,200054,"Exotic,High-Performance"
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774,157767,"Exotic,High-Performance"
Ferrari,458 Italia,2014,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,2774,233509,"Exotic,High-Performance"
Ferrari,F430,2009,premium unleaded (required),483,8,MANUAL,rear wheel drive,2,Compact,Coupe,16,11,2774,187925,"Exotic,High-Performance"
Ferrari,456M,2003,premium unleaded (required),442,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,2774,224585,"Exotic,High-Performance"
Ferrari,456M,2002,premium unleaded (required),442,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,2774,224585,"Exotic,High-Performance"
Ferrari,FF,2014,premium unleaded (required),651,12,AUTOMATED_MANUAL,all wheel drive,2,Large,Coupe,16,11,2774,295000,"Exotic,High-Performance"
Ferrari,575M,2002,premium unleaded (required),515,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,2774,214670,"Exotic,High-Performance"
Ferrari,F430,2007,premium unleaded (required),483,8,MANUAL,rear wheel drive,2,Compact,Convertible,16,11,2774,201213,"Exotic,High-Performance"
Ferrari,575M,2003,premium unleaded (required),515,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,2774,217890,"Exotic,High-Performance"
Ferrari,F12 Berlinetta,2015,premium unleaded (required),731,12,AUTOMATED_MANUAL,rear wheel drive,2,Midsize,Coupe,16,11,2774,319995,"Exotic,High-Performance"
Ferrari,360,2004,premium unleaded (required),425,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774,187124,"Exotic,Factory Tuner,High-Performance"
Ferrari,456M,2003,premium unleaded (required),442,12,AUTOMATIC,rear wheel drive,2,Compact,Coupe,14,9,2774,228625,"Exotic,High-Performance"
Ferrari,599,2011,premium unleaded (required),661,12,AUTOMATED_MANUAL,rear wheel drive,2,Midsize,Coupe,15,11,2774,410000,"Exotic,Factory Tuner,High-Performance"
Ferrari,575M,2002,premium unleaded (required),515,12,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,16,9,2774,224670,"Exotic,High-Performance"
Ferrari,Superamerica,2005,premium unleaded (required),532,12,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,16,9,2774,294080,"Exotic,High-Performance"
Ferrari,F430,2007,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,16,11,2774,184309,"Exotic,High-Performance"
Ferrari,F430,2007,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,16,11,2774,211525,"Exotic,High-Performance"
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774,150694,"Exotic,High-Performance"
Ferrari,F12 Berlinetta,2013,premium unleaded (required),731,12,AUTOMATED_MANUAL,rear wheel drive,2,Midsize,Coupe,16,11,2774,315888,"Exotic,High-Performance"
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774,143860,"Exotic,High-Performance"
Ferrari,456M,2002,premium unleaded (required),442,12,AUTOMATIC,rear wheel drive,2,Compact,Coupe,14,9,2774,228625,"Exotic,High-Performance"
Ferrari,456M,2001,premium unleaded (required),442,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,2774,219775,"Exotic,High-Performance"
Ferrari,612 Scaglietti,2011,premium unleaded (required),532,12,AUTOMATED_MANUAL,rear wheel drive,2,Large,Coupe,16,9,2774,313088,"Exotic,High-Performance"
Ferrari,599,2010,premium unleaded (required),611,12,MANUAL,rear wheel drive,2,Midsize,Coupe,15,11,2774,310543,"Exotic,High-Performance"
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774,170829,"Exotic,High-Performance"
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774,140615,"Exotic,High-Performance"
Ferrari,Superamerica,2005,premium unleaded (required),532,12,MANUAL,rear wheel drive,2,Compact,Convertible,15,9,2774,281170,"Exotic,High-Performance"
Ferrari,550,2001,premium unleaded (required),485,12,MANUAL,rear wheel drive,2,Compact,Convertible,12,8,2774,248500,"Exotic,High-Performance"
Ferrari,458 Italia,2013,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,2774,233509,"Exotic,High-Performance"
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774,154090,"Exotic,High-Performance"
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774,160829,"Exotic,High-Performance"
Ferrari,599,2009,premium unleaded (required),611,12,AUTOMATED_MANUAL,rear wheel drive,2,Midsize,Coupe,15,11,2774,320580,"Exotic,High-Performance"
Ferrari,456M,2001,premium unleaded (required),442,12,AUTOMATIC,rear wheel drive,2,Compact,Coupe,14,9,2774,223970,"Exotic,High-Performance"
Ferrari,Enzo,2003,premium unleaded (required),660,12,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,12,7,2774,643330,"Exotic,High-Performance"
FIAT,124 Spider,2017,premium unleaded (recommended),160,4,MANUAL,rear wheel drive,2,Compact,Convertible,35,26,819,24995,Performance
FIAT,500X,2016,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,22,819,23335,Crossover
